Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/N64/Manuals/Bust-A-Move '99.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FBust-A-Move%20%2799.pdf,1763135,cdc87846c80c1978fb0cf5bc28bea040,,,Bust-A-Move '99.pdf
docs/N64/Manuals/Bust-A-Move 2 - Arcade Edition.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FBust-A-Move%202%20-%20Arcade%20Edition.pdf,1318817,58aa1eec9ca171fc273662fb53a1d456,,,Bust-A-Move 2 - Arcade Edition.pdf
docs/N64/Manuals/California Speed.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FCalifornia%20Speed.pdf,1853806,c812a7243c9a1e099aa1d30302bb08ea,,,California Speed.pdf
docs/N64/Manuals/Carmageddon 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FCarmageddon%2064.pdf,2284566,06d591dbb6b1d4dbc49c4bdddabef693,,,Carmageddon 64.pdf
docs/N64/Manuals/Castlevania - Legacy of Darkness.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FCastlevania%20-%20Legacy%20of%20Darkness.pdf,3541197,eceaa9f366beb4955c1562f543399909,,,Castlevania - Legacy of Darkness.pdf
docs/N64/Manuals/Castlevania .pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FCastlevania%20.pdf,2051769,1fc776a20cdd5898342b9c4cfa63f244,,,Castlevania .pdf
docs/N64/Manuals/Chameleon Twist .pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FChameleon%20Twist%20.pdf,1780668,0406cd878c5cec341e1d61c64d5d73d5,,,Chameleon Twist .pdf
docs/N64/Manuals/Chameleon Twist 2.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FChameleon%20Twist%202.pdf,3052229,e7662c5f05904d6cc54049b756f1b3e3,,,Chameleon Twist 2.pdf
docs/N64/Manuals/Charlie Blast's Territory.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FCharlie%20Blast%27s%20Territory.pdf,1836712,2bd2dfc4dc54b7a33cd026503c8d22f9,,,Charlie Blast's Territory.pdf
docs/N64/Manuals/Chopper Attack.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FChopper%20Attack.pdf,2484576,c4f0eba6b14920841d2522b676af500d,,,Chopper Attack.pdf
